Timestamp,Time_Relative_s,RSS_KB,VSZ_KB
1765142366.284270549,66.531,268,7372
1765142367.306935288,67.554,268,7372
1765142368.330565739,68.578,268,7372
1765142369.358633288,69.606,268,7372
1765142370.386457649,70.633,268,7372
1765142371.411097079,71.658,268,7372
1765142372.466874761,72.714,268,7372
1765142373.533131618,73.780,268,7372
1765142374.622725922,74.870,268,7372
1765142375.690753710,75.938,268,7372
1765142376.766802245,77.014,268,7372
1765142377.839014233,78.086,268,7372
1765142378.906800510,79.154,268,7372
1765142380.021922261,80.269,268,7372
1765142381.079744034,81.327,268,7372
1765142382.146782367,82.394,268,7372
1765142383.230425909,83.477,268,7372
1765142384.354083571,84.601,268,7372
1765142385.456750314,85.704,268,7372
1765142386.552963150,86.800,268,7372
1765142387.638027520,87.885,268,7372
1765142388.723570259,88.971,268,7372
1765142389.789333857,90.036,268,7372
1765142390.894689554,91.142,268,7372
1765142392.018777068,92.266,268,7372
1765142393.122412758,93.369,268,7372
1765142394.217971327,94.465,268,7372
1765142395.302653483,95.550,268,7372
1765142396.366748064,96.614,268,7372
1765142397.450645243,97.698,268,7372
1765142398.537782868,98.785,268,7372
1765142399.626725756,99.874,268,7372
1765142400.698592039,100.946,268,7372
1765142401.788626473,102.036,268,7372
1765142402.884696289,103.132,268,7372
1765142403.981870516,104.229,268,7372
1765142405.082716776,105.330,268,7372
1765142406.178146571,106.425,268,7372
1765142407.276412583,107.523,268,7372
1765142408.314172588,108.561,268,7372
1765142409.389296768,109.636,268,7372
1765142410.490754018,110.738,268,7372
1765142411.586710741,111.834,268,7372
1765142412.686842857,112.934,268,7372
1765142413.769316862,114.016,268,7372
1765142414.866744694,115.114,268,7372
1765142415.963281084,116.210,268,7372
1765142417.070744003,117.318,268,7372
1765142418.157651619,118.405,268,7372
1765142419.222027959,119.469,268,7372
1765142420.253708003,120.501,268,7372
1765142421.317722211,121.565,268,7372
1765142422.370259383,122.617,268,7372
1765142423.419292285,123.666,268,7372
1765142424.476332761,124.723,268,7372
1765142425.508087946,125.755,268,7372
1765142426.553038083,126.800,268,7372
1765142427.602492477,127.850,268,7372
1765142428.649916042,128.897,268,7372
1765142429.692474902,129.939,268,7372
1765142430.729360218,130.976,268,7372
1765142431.781690395,132.029,268,7372
1765142432.829746754,133.077,268,7372
1765142433.858059680,134.105,268,7372
1765142434.894186749,135.141,268,7372
1765142435.961666862,136.209,268,7372
1765142436.990697499,137.238,268,7372
1765142438.031409611,138.278,268,7372
1765142439.076503763,139.324,268,7372
1765142440.150031470,140.397,268,7372
1765142441.176749890,141.424,268,7372
1765142442.219296707,142.466,268,7372
1765142443.251898583,143.499,268,7372
1765142444.293265843,144.540,268,7372
1765142445.328401757,145.575,268,7372
1765142446.364264098,146.611,268,7372
1765142447.400660197,147.648,268,7372
1765142448.425857560,148.673,268,7372
1765142449.490742780,149.738,268,7372
1765142450.533318618,150.780,268,7372
1765142451.563731677,151.811,268,7372
1765142452.591564649,152.839,268,7372
1765142453.634977717,153.882,268,7372
1765142454.695636339,154.943,268,7372
1765142455.764588516,156.012,268,7372
1765142456.793228622,157.040,268,7372
1765142457.833162614,158.080,268,7372
1765142458.862382484,159.109,268,7372
1765142459.892077066,160.139,268,7372
1765142460.935496311,161.183,268,7372
1765142461.979583095,162.227,268,7372
1765142463.025870060,163.273,268,7372
1765142464.055725301,164.303,268,7372
1765142465.128068408,165.375,268,7372
1765142466.225171048,166.472,268,7372
1765142467.321955489,167.569,268,7372
1765142468.414750449,168.662,268,7372
1765142469.469151259,169.716,268,7372
1765142470.499362379,170.746,268,7372
1765142471.558738535,171.806,268,7372
1765142472.658768031,172.906,268,7372
1765142473.752240119,173.999,268,7372
1765142474.844764931,175.092,268,7372
1765142475.879180397,176.126,268,7372
1765142476.940383451,177.187,268,7372
1765142478.054459187,178.301,268,7372
1765142479.157961538,179.405,268,7372
1765142480.218012282,180.465,268,7372
1765142481.312863582,181.560,268,7372
1765142482.394378352,182.641,268,7372
1765142483.488157907,183.735,268,7372
1765142484.577878470,184.825,268,7372
1765142485.670725130,185.918,268,7372
1765142486.768020216,187.015,268,7372
1765142487.840853743,188.088,268,7372
1765142488.931242357,189.178,268,7372
1765142490.017395555,190.264,268,7372
1765142491.113891168,191.361,268,7372
1765142492.202125176,192.449,268,7372
1765142493.309697256,193.557,268,7372
1765142494.410694454,194.658,268,7372
1765142495.480070286,195.727,268,7372
1765142496.582722563,196.830,268,7372
1765142497.675113713,197.922,268,7372
1765142498.762818614,199.010,268,7372
1765142499.858709257,200.106,268,7372
1765142500.919199976,201.166,268,7372
1765142502.006437378,202.253,268,7372
1765142503.101967377,203.349,268,7372
1765142504.196931943,204.444,268,7372
1765142505.281023367,205.528,268,7372
1765142506.342502074,206.590,268,7372
1765142507.390246575,207.637,268,7372
1765142508.468011943,208.715,268,7372
1765142509.510073897,209.757,268,7372
1765142510.556039201,210.803,268,7372
1765142511.621914780,211.869,268,7372
1765142512.686313246,212.933,268,7372
1765142513.713141290,213.960,268,7372
1765142514.751432610,214.998,268,7372
1765142515.781250731,216.028,268,7372
1765142516.825052042,217.072,268,7372
1765142517.858540792,218.106,268,7372
1765142518.905087725,219.152,268,7372
1765142519.982865916,220.230,268,7372
1765142521.020857787,221.268,268,7372
1765142522.054436878,222.301,268,7372
1765142523.091052134,223.338,268,7372
