Timestamp,Time_Relative_s,RSS_KB,VSZ_KB
1765141769.116511555,108.821,228,7372
1765141770.157389217,109.862,228,7372
1765141771.240423302,110.945,228,7372
1765141772.347530794,112.052,228,7372
1765141773.463930610,113.169,228,7372
1765141774.573981081,114.279,228,7372
1765141775.672899157,115.378,228,7372
1765141776.775024319,116.480,228,7372
1765141777.854962230,117.560,228,7372
1765141778.944992301,118.650,228,7372
1765141780.042787024,119.748,228,7372
1765141781.157918590,120.863,228,7372
1765141782.267864935,121.973,228,7372
1765141783.371598274,123.076,228,7372
1765141784.479277146,124.184,228,7372
1765141785.550635814,125.255,228,7372
1765141786.622633880,126.327,228,7372
1765141787.728047780,127.433,228,7372
1765141788.780005082,128.485,228,7372
1765141789.826277584,129.531,228,7372
1765141790.903006730,130.608,228,7372
1765141791.999693136,131.704,228,7372
1765141793.084993615,132.790,228,7372
1765141794.159589978,133.864,228,7372
1765141795.260701425,134.965,228,7372
1765141796.364107613,136.069,228,7372
1765141797.466428366,137.171,228,7372
1765141798.555829698,138.261,228,7372
1765141799.656244791,139.361,228,7372
1765141800.756652044,140.461,228,7372
1765141801.867648267,141.572,228,7372
1765141802.975356787,142.680,228,7372
1765141804.061349166,143.766,228,7372
1765141805.173438076,144.878,228,7372
1765141806.277965681,145.983,228,7372
1765141807.376657595,147.081,228,7372
1765141808.483432055,148.188,228,7372
1765141809.557360586,149.262,228,7372
1765141810.608370059,150.313,228,7372
1765141811.687869288,151.393,228,7372
1765141812.800486839,152.505,228,7372
1765141813.868423112,153.573,228,7372
1765141814.955302869,154.660,228,7372
1765141816.043314745,155.748,228,7372
1765141817.132390587,156.837,228,7372
1765141818.162502105,157.867,228,7372
1765141819.201016173,158.906,228,7372
1765141820.232498009,159.937,228,7372
1765141821.262521156,160.967,228,7372
1765141822.289477102,161.994,228,7372
1765141823.328227406,163.033,228,7372
1765141824.368459097,164.073,228,7372
1765141825.406598462,165.111,228,7372
1765141826.431332408,166.136,228,7372
1765141827.477240282,167.182,228,7372
1765141828.509245015,168.214,228,7372
1765141829.534946562,169.240,228,7372
1765141830.563022572,170.268,228,7372
1765141831.594333276,171.299,228,7372
1765141832.624597451,172.329,228,7372
1765141833.652799490,173.358,228,7372
1765141834.700019074,174.405,228,7372
1765141835.730009446,175.435,228,7372
1765141836.770113492,176.475,228,7372
1765141837.810914936,177.516,228,7372
1765141838.878661887,178.583,228,7372
1765141839.966138939,179.671,228,7372
1765141841.021109222,180.726,228,7372
1765141842.083486242,181.788,228,7372
1765141843.132657470,182.837,228,7372
1765141844.171212561,183.876,228,7372
1765141845.208996601,184.914,228,7372
1765141846.237640868,185.942,228,7372
1765141847.264374434,186.969,228,7372
1765141848.314583301,188.019,228,7372
1765141849.356194510,189.061,228,7372
1765141850.382668928,190.087,228,7372
1765141851.419306614,191.124,228,7372
1765141852.455785671,192.161,228,7372
1765141853.490170537,193.195,228,7372
1765141854.527970100,194.233,228,7372
1765141855.572063980,195.277,228,7372
1765141856.616735649,196.321,228,7372
1765141857.667261471,197.372,228,7372
1765141858.715965484,198.421,228,7372
1765141859.810286661,199.515,228,7372
1765141860.860465510,200.565,228,7372
1765141861.883909355,201.589,228,7372
1765141862.923540612,202.628,228,7372
1765141863.957501159,203.662,228,7372
1765141864.998964727,204.704,228,7372
1765141866.036721541,205.741,228,7372
1765141867.080040499,206.785,228,7372
1765141868.119138298,207.824,228,7372
1765141869.143011217,208.848,228,7372
1765141870.169306762,209.874,228,7372
1765141871.193523909,210.898,228,7372
1765141872.217271950,211.922,228,7372
1765141873.241318511,212.946,228,7372
1765141874.269415549,213.974,228,7372
1765141875.292867939,214.998,228,7372
