Timestamp,Time_Relative_s,RSS_KB,VSZ_KB
1765141838.440713629,94.188,1528,7372
1765141839.469024762,95.216,1528,7372
1765141840.493800332,96.241,1528,7372
1765141841.517531651,97.265,1528,7372
1765141842.543965881,98.291,1528,7372
1765141843.566904886,99.314,1528,7372
1765141844.589700041,100.337,1528,7372
1765141845.612148892,101.359,1528,7372
1765141846.634394175,102.382,1528,7372
1765141847.659967284,103.407,1528,7372
1765141848.682496351,104.430,1528,7372
1765141849.704989883,105.452,1528,7372
1765141850.729364475,106.477,1528,7372
1765141851.755365559,107.503,1528,7372
1765141852.779868173,108.527,1528,7372
1765141853.807595838,109.555,1528,7372
1765141854.830799189,110.578,1528,7372
1765141855.853525755,111.601,1528,7372
1765141856.879642864,112.627,1528,7372
1765141857.901043801,113.648,1528,7372
1765141858.923004399,114.670,1528,7372
1765141859.945657496,115.693,1528,7372
1765141860.968207449,116.716,1528,7372
1765141861.990673523,117.738,1528,7372
1765141863.017280886,118.765,1528,7372
1765141864.039945349,119.787,1528,7372
1765141865.070076790,120.817,1528,7372
1765141866.093263596,121.841,1528,7372
1765141867.117051263,122.864,1528,7372
1765141868.140858687,123.888,1528,7372
1765141869.163400399,124.911,1528,7372
1765141870.185832560,125.933,1528,7372
1765141871.208258302,126.956,1528,7372
1765141872.230064628,127.977,1528,7372
1765141873.254977412,129.002,1528,7372
1765141874.277561640,130.025,1528,7372
1765141875.302246130,131.050,1528,7372
1765141876.325962444,132.073,1528,7372
1765141877.351836940,133.099,1528,7372
1765141878.374175697,134.122,1528,7372
1765141879.397240788,135.145,1528,7372
1765141880.421973990,136.169,1528,7372
1765141881.443936474,137.191,1528,7372
1765141882.465798177,138.213,1528,7372
1765141883.488230993,139.236,1528,7372
1765141884.510874574,140.258,1528,7372
1765141885.533869731,141.281,1528,7372
1765141886.556519090,142.304,1528,7372
1765141887.578900877,143.326,1528,7372
1765141888.601223652,144.349,1528,7372
1765141889.623440476,145.371,1528,7372
1765141890.646007940,146.393,1528,7372
1765141891.670856119,147.418,1528,7372
1765141892.695441724,148.443,1528,7372
1765141893.718479320,149.466,1528,7372
1765141894.741037652,150.488,1528,7372
1765141895.764155928,151.511,1528,7372
1765141896.786929296,152.534,1528,7372
1765141897.809735520,153.557,1528,7372
1765141898.832041201,154.579,1528,7372
1765141899.857488436,155.605,1528,7372
1765141900.880645971,156.628,1528,7372
1765141901.903719648,157.651,1528,7372
1765141902.925726223,158.673,1528,7372
1765141903.948195928,159.696,1528,7372
1765141904.971245782,160.719,1528,7372
1765141905.993683307,161.741,1528,7372
1765141907.016259200,162.764,1528,7372
1765141908.039383518,163.787,1528,7372
1765141909.062523594,164.810,1528,7372
1765141910.085474812,165.833,1528,7372
1765141911.111890651,166.859,1528,7372
