Timestamp,Time_Relative_s,RSS_KB,VSZ_KB
1765142470.158675544,181.279,260,7372
1765142471.185594470,182.306,260,7372
1765142472.245252690,183.365,260,7372
1765142473.304377147,184.424,260,7372
1765142474.351277925,185.471,260,7372
1765142475.459426777,186.579,260,7372
1765142476.549077706,187.669,260,7372
1765142477.615466200,188.736,260,7372
1765142478.638916547,189.759,260,7372
1765142479.711256809,190.831,260,7372
1765142480.807602019,191.928,260,7372
1765142481.911558648,193.032,260,7372
1765142483.027621006,194.148,260,7372
1765142484.104184539,195.224,260,7372
1765142485.175638434,196.296,260,7372
1765142486.277215647,197.397,260,7372
1765142487.376456618,198.497,260,7372
1765142488.464877196,199.585,260,7372
1765142489.519617185,200.640,260,7372
1765142490.585602974,201.706,260,7372
1765142491.690873426,202.811,260,7372
1765142492.787633249,203.908,260,7372
1765142493.889874396,205.010,260,7372
1765142494.928871987,206.049,260,7372
1765142496.002893942,207.123,260,7372
1765142497.112216561,208.232,260,7372
1765142498.211842533,209.332,260,7372
1765142499.292298199,210.412,260,7372
1765142500.361549308,211.482,260,7372
1765142501.436014912,212.556,260,7372
1765142502.548235778,213.668,260,7372
1765142503.642467255,214.763,260,7372
1765142504.745797837,215.866,260,7372
1765142505.798544777,216.919,260,7372
1765142506.876218614,217.996,260,7372
1765142507.967266069,219.087,260,7372
1765142509.072782025,220.193,260,7372
1765142510.165237302,221.285,260,7372
1765142511.200752937,222.321,260,7372
1765142512.283658541,223.404,260,7372
1765142513.381351738,224.501,260,7372
1765142514.480327498,225.600,260,7372
1765142515.562393609,226.682,260,7372
1765142516.656500204,227.777,260,7372
1765142517.742558480,228.863,260,7372
1765142518.802622442,229.923,260,7372
1765142519.841227409,230.961,260,7372
1765142520.872510636,231.993,260,7372
1765142521.900799834,233.021,260,7372
1765142522.934674706,234.055,260,7372
1765142523.979026186,235.099,260,7372
1765142525.020269076,236.140,260,7372
1765142526.058346969,237.178,260,7372
1765142527.089831415,238.210,260,7372
1765142528.136365931,239.256,260,7372
1765142529.170939049,240.291,260,7372
1765142530.198541678,241.319,260,7372
1765142531.234614742,242.355,260,7372
1765142532.260308882,243.380,260,7372
1765142533.292642176,244.413,260,7372
1765142534.331415321,245.451,260,7372
1765142535.367969884,246.488,260,7372
1765142536.402606538,247.523,260,7372
1765142537.434504501,248.555,260,7372
1765142538.460627790,249.581,260,7372
1765142539.508593899,250.629,260,7372
1765142540.545520611,251.666,260,7372
1765142541.575092986,252.695,260,7372
1765142542.603700178,253.724,260,7372
1765142543.642558037,254.763,260,7372
1765142544.692067563,255.812,260,7372
1765142545.728404731,256.848,260,7372
1765142546.753525062,257.874,260,7372
1765142547.781809473,258.902,260,7372
1765142548.806059000,259.926,260,7372
1765142549.834270078,260.954,260,7372
1765142550.860006425,261.980,260,7372
1765142551.892209662,263.012,260,7372
1765142552.915736649,264.036,260,7372
1765142553.938782061,265.059,260,7372
1765142554.962094115,266.082,260,7372
1765142555.985559058,267.106,260,7372
1765142557.009259595,268.129,260,7372
1765142558.031973327,269.152,260,7372
1765142559.055017235,270.175,260,7372
1765142560.081984867,271.202,260,7372
1765142561.105088048,272.225,260,7372
1765142562.132292289,273.252,260,7372
1765142563.155303176,274.275,260,7372
1765142564.178247322,275.298,260,7372
1765142565.201462556,276.322,260,7372
1765142566.225910193,277.346,260,7372
1765142567.254231826,278.374,260,7372
1765142568.277017494,279.397,260,7372
1765142569.298977362,280.419,260,7372
1765142570.321658819,281.442,260,7372
1765142571.345181852,282.465,260,7372
