Timestamp,Time_Relative_s,RSS_KB,VSZ_KB
1765141495.971890809,0.021,1516,7372
1765141496.997728631,1.047,1516,7372
1765141498.022277426,2.072,1516,7372
1765141499.051967593,3.101,1516,7372
1765141500.075926307,4.125,1516,7372
1765141501.106139828,5.156,1516,7372
1765141502.132833355,6.182,1516,7372
1765141503.156371870,7.206,1516,7372
1765141504.181501714,8.231,1516,7372
1765141505.211251466,9.261,1516,7372
1765141506.236645772,10.286,1516,7372
1765141507.265698775,11.315,1516,7372
1765141508.291736357,12.341,1516,7372
1765141509.317137169,13.367,1516,7372
1765141510.389934683,14.439,1516,7372
1765141511.461353053,15.511,1516,7372
1765141512.486774933,16.536,1516,7372
1765141513.511524568,17.561,1516,7372
1765141514.541350175,18.591,1516,7372
1765141515.566447469,19.616,1516,7372
1765141516.593763361,20.643,1516,7372
1765141517.622775389,21.672,1516,7372
1765141518.649991236,22.699,1472,7372
1765141519.675762547,23.725,1472,7372
1765141520.701792951,24.751,1472,7372
1765141521.728964815,25.778,1472,7372
1765141522.753293196,26.803,1472,7372
1765141523.778807896,27.828,1472,7372
1765141524.805421631,28.855,1472,7372
1765141525.831660468,29.881,1472,7372
1765141526.859450341,30.909,1472,7372
1765141527.884113113,31.934,1472,7372
1765141528.910764004,32.960,1472,7372
1765141529.937317848,33.987,1472,7372
1765141530.963726928,35.013,1472,7372
1765141531.987867646,36.037,1472,7372
1765141533.014066399,37.063,1472,7372
1765141534.039355592,38.089,1472,7372
1765141535.065377762,39.115,1472,7372
1765141536.091675828,40.141,1472,7372
1765141537.116478811,41.166,1472,7372
1765141538.142489836,42.192,1276,7372
1765141539.167891684,43.217,1276,7372
1765141540.195236608,44.245,1276,7372
1765141541.224158743,45.274,1276,7372
1765141542.251824135,46.301,1276,7372
1765141543.278245592,47.328,1276,7372
1765141544.308013868,48.357,1276,7372
1765141545.335076319,49.384,1276,7372
1765141549.685853646,53.735,1276,7372
1765141550.827867660,54.877,1276,7372
1765141551.854005936,55.903,1276,7372
1765141552.880025471,56.929,1276,7372
1765141553.907707590,57.957,1276,7372
1765141554.931858833,58.981,1276,7372
1765141555.957171749,60.007,1276,7372
1765141556.982353100,61.032,1276,7372
1765141558.008503237,62.058,1276,7372
1765141559.039194984,63.089,1276,7372
1765141560.064420468,64.114,1276,7372
1765141561.090434207,65.140,1276,7372
1765141562.117846036,66.167,1276,7372
1765141563.142945909,67.192,1276,7372
1765141564.168598205,68.218,1276,7372
1765141565.196176868,69.246,1276,7372
1765141566.226670418,70.276,1276,7372
1765141567.253552829,71.303,1276,7372
1765141568.316365631,72.366,1276,7372
1765141569.405561726,73.455,1276,7372
1765141570.501515931,74.551,1276,7372
1765141571.536945847,75.586,1276,7372
1765141572.607775646,76.657,1276,7372
1765141573.693312899,77.743,1276,7372
1765141574.776759181,78.826,1276,7372
1765141575.818253132,79.868,1276,7372
1765141576.909990443,80.959,1276,7372
1765141578.015602302,82.065,1276,7372
1765141579.058656821,83.108,1276,7372
1765141580.094347831,84.144,1276,7372
1765141581.127797881,85.177,1276,7372
1765141582.181676702,86.231,1276,7372
1765141583.207401936,87.257,1276,7372
1765141584.254594315,88.304,1276,7372
1765141585.278954055,89.328,1276,7372
1765141586.307974420,90.357,1276,7372
1765141587.356832727,91.406,1276,7372
1765141588.383852287,92.433,1276,7372
1765141589.410892940,93.460,1276,7372
1765141590.436635437,94.486,1276,7372
1765141591.467517252,95.517,1276,7372
1765141592.492017775,96.541,1276,7372
1765141593.516105717,97.566,1276,7372
1765141594.540520081,98.590,1276,7372
1765141595.570563916,99.620,1276,7372
1765141596.597474637,100.647,1276,7372
1765141597.620944641,101.670,1276,7372
1765141598.644305305,102.694,1276,7372
1765141599.667578635,103.717,1276,7372
